id,x,y,group,col,pch,y_variable,x_variable,study,case,session,phase
probe,14.54020618556702,100.72463768115949,2,green,19,n,session,Calik_2010,A,15,probe
probe,24.60000000000001,100.72463768115949,2,green,19,n,session,Calik_2010,A,25,probe
probe,25.529896907216504,100.72463768115949,2,green,19,n,session,Calik_2010,A,26,probe
probe,26.54432989690723,100.72463768115949,2,green,19,n,session,Calik_2010,A,27,probe
probe,36.604123711340215,100.00000000000006,2,green,19,n,session,Calik_2010,A,37,probe
probe,37.53402061855672,100.00000000000006,2,green,19,n,session,Calik_2010,A,38,probe
probe,38.63298969072166,100.00000000000006,2,green,19,n,session,Calik_2010,A,39,probe
maintenance,39.731958762886606,100.72463768115949,3,purple,19,n,session,Calik_2010,A,40,maintenance
maintenance,40.746391752577324,100.72463768115949,3,purple,19,n,session,Calik_2010,A,41,maintenance
baseline,0.5072164948453697,30.43478260869574,1,red,19,n,session,Calik_2010,A,1,baseline
baseline,1.5216494845360895,30.43478260869574,1,red,19,n,session,Calik_2010,A,2,baseline
baseline,2.536082474226813,30.43478260869574,1,red,19,n,session,Calik_2010,A,3,baseline
intervention,3.4659793814433044,70.28985507246381,4,red,17,n,session,Calik_2010,A,3,intervention
intervention,4.564948453608254,81.15942028985512,4,red,17,n,session,Calik_2010,A,5,intervention
intervention,5.494845360824753,69.56521739130443,4,red,17,n,session,Calik_2010,A,5,intervention
intervention,6.5092783505154745,79.7101449275363,4,red,17,n,session,Calik_2010,A,7,intervention
intervention,7.354639175257743,80.43478260869574,4,red,17,n,session,Calik_2010,A,7,intervention
intervention,8.70721649484537,91.304347826087,4,red,17,n,session,Calik_2010,A,9,intervention
intervention,9.468041237113413,102.17391304347836,4,red,17,n,session,Calik_2010,A,9,intervention
intervention,10.48247422680413,100.72463768115949,4,red,17,n,session,Calik_2010,A,10,intervention
intervention,11.496907216494852,100.72463768115949,4,red,17,n,session,Calik_2010,A,11,intervention
baseline,0.5093167701863379,39.49044585987261,1,red,19,n,session,Calik_2010,B,1,baseline
baseline,1.5279503105590102,39.49044585987261,1,red,19,n,session,Calik_2010,B,2,baseline
baseline,2.546583850931679,39.49044585987261,1,red,19,n,session,Calik_2010,B,3,baseline
intervention,15.619047619047626,79.61783439490446,2,green,19,n,session,Calik_2010,B,16,intervention
intervention,16.467908902691512,79.61783439490446,2,green,19,n,session,Calik_2010,B,16,intervention
intervention,17.486542443064188,89.171974522293,2,green,19,n,session,Calik_2010,B,17,intervention
intervention,18.505175983436857,79.61783439490446,2,green,19,n,session,Calik_2010,B,19,intervention
intervention,19.608695652173914,89.171974522293,2,green,19,n,session,Calik_2010,B,20,intervention
intervention,20.457556935817806,89.171974522293,2,green,19,n,session,Calik_2010,B,20,intervention
intervention,21.476190476190474,99.36305732484075,2,green,19,n,session,Calik_2010,B,21,intervention
intervention,22.49482401656315,98.72611464968159,2,green,19,n,session,Calik_2010,B,22,intervention
intervention,23.42857142857143,100.00000000000003,2,green,19,n,session,Calik_2010,B,23,intervention
probe,12.73291925465839,38.85350318471342,3,purple,19,n,session,Calik_2010,B,13,probe
probe,13.581780538302281,38.85350318471342,3,purple,19,n,session,Calik_2010,B,14,probe
probe,14.515527950310569,38.85350318471342,3,purple,19,n,session,Calik_2010,B,15,probe
probe,24.532091097308495,99.36305732484075,3,purple,19,n,session,Calik_2010,B,25,probe
probe,25.550724637681157,99.36305732484075,3,purple,19,n,session,Calik_2010,B,26,probe
probe,26.484472049689444,99.36305732484075,3,purple,19,n,session,Calik_2010,B,26,probe
probe,36.50103519668737,99.36305732484075,3,purple,19,n,session,Calik_2010,B,37,probe
probe,37.51966873706005,99.36305732484075,3,purple,19,n,session,Calik_2010,B,38,probe
probe,38.53830227743271,99.36305732484075,3,purple,19,n,session,Calik_2010,B,39,probe
maintenance,39.64182194616977,99.36305732484075,4,red,17,n,session,Calik_2010,B,40,maintenance
maintenance,40.660455486542446,99.36305732484075,4,red,17,n,session,Calik_2010,B,41,maintenance
baseline,0.5881147540983687,29.285714285714292,1,red,19,n,session,Calik_2010,C,1,baseline
baseline,1.5122950819672205,29.285714285714292,1,red,19,n,session,Calik_2010,C,2,baseline
baseline,2.6045081967213175,29.285714285714292,1,red,19,n,session,Calik_2010,C,3,baseline
intervention,27.473360655737714,79.99999999999999,2,green,19,n,session,Calik_2010,C,27,intervention
intervention,28.481557377049185,90.71428571428574,2,green,19,n,session,Calik_2010,C,28,intervention
intervention,29.57377049180328,79.99999999999999,2,green,19,n,session,Calik_2010,C,30,intervention
intervention,30.581967213114766,79.99999999999999,2,green,19,n,session,Calik_2010,C,31,intervention
intervention,31.590163934426236,89.99999999999999,2,green,19,n,session,Calik_2010,C,32,intervention
intervention,32.51434426229508,99.99999999999999,2,green,19,n,session,Calik_2010,C,33,intervention
intervention,33.52254098360656,99.99999999999999,2,green,19,n,session,Calik_2010,C,34,intervention
intervention,34.61475409836066,100.71428571428571,2,green,19,n,session,Calik_2010,C,35,intervention
intervention,35.62295081967213,99.99999999999999,2,green,19,n,session,Calik_2010,C,36,intervention
probe,12.602459016393448,28.571428571428584,3,purple,19,n,session,Calik_2010,C,13,probe
